face_present,no_of_face,face_x,face_y,face_w,face_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_tip_x,nose_tip_y,mouth_x,mouth_y,face_conf,hand_count,left_hand_x,left_hand_y,right_hand_x,right_hand_y,hand_obj_interaction,head_pose,head_pitch,head_yaw,head_roll,phone_present,phone_loc_x,phone_loc_y,phone_conf,gaze_on_script,gaze_direction,gazePoint_x,gazePoint_y,pupil_left_x,pupil_left_y,pupil_right_x,pupil_right_y,label
1,1,178.9998817,193.5132122,159.5064354,159.506464,222.828331,242.2865295,289.0875053,239.8392391,257.375946,282.2971058,259.0381622,310.3707504,96.86565995,0,0,0,0,0,0,forward,-0.004431681,0.008545606,0.000147616,0,0,0,0,1,center,242,266,223,237,284,239,0
1,1,178.9758492,192.3456001,164.7792244,164.7792149,224.51931,243.5728168,291.4542389,240.2547169,259.495182,285.1720047,261.6168594,313.7900448,96.53553963,0,0,0,0,0,0,forward,-0.002193223,0.0099875,0.000147508,0,0,0,0,1,center,235,265,223,240,285,241,0
1,1,179.7140503,201.1926842,161.5150452,161.5148735,219.4334221,251.1530685,284.4700623,250.8683109,247.0914841,294.7267056,249.6834183,322.0255566,95.7018435,0,0,0,0,0,0,forward,-0.010417246,0.014146483,0.000126707,0,0,0,0,1,center,197,274,219,251,275,253,0
1,1,184.161129,213.1579113,154.5265007,154.526453,218.2919693,262.8721333,279.5524025,265.6276989,238.9889717,309.4455814,242.5429153,333.0731678,96.10427618,0,0,0,0,0,0,forward,-0.018026003,0.017548143,-6.64E-05,0,0,0,0,1,center,200,318,216,263,273,266,0
1,1,185.6946945,205.5010986,159.5962906,159.5961285,222.7751732,256.5990829,286.8678856,257.644186,247.9828835,302.3155689,251.3102531,327.5239277,95.4544723,0,0,0,0,0,1,forward,-0.021500841,0.015282131,0.000159359,1,133,438,0.644230962,1,center,215,281,226,250,285,254,1
1,1,189.8040009,205.6476688,156.4221191,156.4221096,227.2275162,253.3116531,289.9370003,255.9540653,251.7093277,297.265892,254.047699,323.30163,93.31684709,0,0,0,0,0,1,forward,-0.017328324,0.017007098,0.000112637,1,143,370,0.816268861,1,center,196,293,224,253,282,256,1
1,1,191.8878555,202.9423714,157.8214264,157.8214073,230.1694298,251.0387135,293.8177872,255.5893993,254.3048668,297.251358,255.6595421,322.5863171,94.18189526,0,0,0,0,0,1,forward,-0.012524291,0.015978474,4.84E-05,1,136,351,0.802981794,1,center,216,283,229,248,288,254,1
1,1,192.1827126,202.4972248,156.8482018,156.8481731,227.2695732,250.921669,290.9200859,254.9207783,250.0827026,296.6473675,252.4995995,321.7442608,94.32905316,0,0,0,0,0,1,forward,-0.011929576,0.017557358,-2.68E-05,1,90,354,0.808764577,1,center,210,273,228,244,289,251,1
1,1,192.1370888,202.7120876,158.1043816,158.1043339,230.1369858,251.1037159,293.3293915,255.7082748,253.0966187,297.5199223,254.5189095,322.7050781,94.50009465,0,0,0,0,0,1,forward,-0.012102993,0.017923459,-7.44E-06,1,99,341,0.623839498,1,center,198,281,228,245,287,253,1
1,1,196.0651207,202.0199203,153.6402321,153.6403656,227.8252029,251.157732,290.3475189,252.4430466,250.6277275,294.6819592,254.9831963,318.786478,94.78213787,0,0,0,0,0,1,forward,-0.012532686,0.018089307,-0.000193211,1,121,291,0.81745398,1,center,210,283,230,243,291,250,1
1,1,198.7710762,205.7928085,152.9616356,152.9617023,228.7287712,253.5859394,289.8289871,255.3868961,248.1098366,296.9898605,253.1806755,321.4486027,94.09404993,1,0.175354123,0.997214496,0,0,1,forward,-0.007933636,0.02111954,-0.000245223,0,0,0,0,1,center,197,291,230,249,285,255,1
1,1,204.0299797,205.3413677,146.3384819,146.3387489,230.4818916,252.6630878,289.8514748,255.5368423,248.2522583,296.4444351,253.4452057,318.0109692,94.20666695,1,0.179781258,0.976798892,0,0,1,forward,-0.012278429,0.021637401,-0.000267821,0,0,0,0,1,center,160,306,230,249,283,256,1
1,1,202.437706,203.8267422,152.0623016,152.0625687,233.2201767,250.7267475,293.937664,252.6958466,252.6610374,293.3573914,257.0047951,318.0834675,93.32557917,1,0.180628568,0.974998891,0,0,1,forward,-0.006485788,0.024202338,-0.000340044,0,0,0,0,1,center,167,292,232,246,289,253,1
1,1,207.3467636,199.8847675,148.0657578,148.0658913,235.1973343,247.3058224,294.5498466,252.0043659,252.0827866,292.9381084,256.4127922,315.0281811,93.77809167,1,0.175208479,0.98377198,0,0,1,forward,-0.011701359,0.021368108,-0.000375847,0,0,0,0,1,center,213,270,236,241,295,247,1
1,1,203.6091614,199.8234272,151.9720078,151.9722176,235.4157257,248.0041409,296.3322639,251.3278198,255.4095078,293.1909657,258.8355637,316.4927673,94.73702312,1,0.169965833,0.989137232,0,0,1,forward,-0.01035335,0.021324677,-0.00028837,0,0,0,0,1,center,210,280,233,243,290,250,1
1,1,198.7764359,198.1290722,156.1961365,156.1964035,229.3740273,247.794342,291.3180923,248.5753155,249.2568779,291.8959808,254.7584915,316.8023014,95.2537179,1,0.169445813,1.01078403,0,0,1,forward,-0.006890976,0.021241707,-0.000193274,0,0,0,0,1,center,184,270,229,242,284,246,1
1,1,198.9488029,199.6180344,154.8607063,154.8609066,230.2020836,248.0325794,292.6128197,247.2982121,252.2258759,289.0802765,257.523632,314.9162579,95.69534659,1,0.176950425,1.037122607,0,0,1,forward,-0.009173506,0.020591419,-0.000140831,0,0,0,0,1,center,171,260,230,242,283,247,1
1,1,197.9507256,202.8787994,153.6137199,153.6139011,232.7953529,248.9140606,295.4439926,253.0627155,255.1795959,292.4519062,256.9946098,317.7498722,93.92378926,1,0.174789444,1.048576593,0,0,1,forward,-0.010559104,0.021715466,-0.000157247,0,0,0,0,1,center,212,261,232,246,295,251,1
1,1,200.0572586,204.8288441,154.4121552,154.4122982,233.2590866,252.1277332,294.7116089,256.2596798,252.8517723,296.8198013,255.7991409,321.4671421,93.25296879,1,0.162040144,1.074742794,0,0,1,forward,-0.012508225,0.021502429,-0.000163564,1,83,374,0.821185827,1,center,221,285,232,249,292,256,1
1,1,199.7916985,210.585165,153.2624626,153.2625389,234.8787308,257.8079224,297.1516609,263.1019878,256.9507408,303.4393215,258.7266541,327.6412868,94.1203475,0,0,0,0,0,0,forward,-0.01472716,0.017435758,-9.33E-05,0,0,0,0,1,center,229,293,232,255,294,257,0
1,1,196.1045647,208.1822777,155.200901,155.2009392,232.0070267,257.2746277,294.6089172,261.0142422,255.4176903,303.4657001,257.694931,327.567215,92.89395809,0,0,0,0,0,0,forward,-0.016590384,0.018015248,-2.66E-05,0,0,0,0,0,bottom_left,148,294,229,256,282,258,1
1,1,192.9576492,201.603899,157.5440216,157.544117,232.7544212,249.3760586,296.6554642,254.7139835,258.3627319,295.8678532,258.775692,320.9579945,94.8230803,0,0,0,0,0,0,forward,-0.016202829,0.01489005,9.51E-06,0,0,0,0,1,center,207,283,230,244,290,251,0
1,1,192.5496674,195.4767895,160.7097626,160.7098389,231.5126991,245.1772785,296.6623497,247.3609543,257.9728127,290.4166317,259.8093414,316.7802143,94.80127096,0,0,0,0,0,0,forward,-0.008301061,0.016194583,3.30E-05,0,0,0,0,1,center,183,276,227,240,287,246,0
1,1,193.256321,198.9496422,155.6660652,155.6661701,225.6957245,248.8824749,288.2047081,248.6947346,248.8528824,291.9135761,253.8873482,316.8142605,95.01381516,0,0,0,0,0,0,forward,-0.004661812,0.018919014,-0.000192467,0,0,0,0,1,center,176,260,224,241,281,246,0
1,1,190.575943,198.9136505,157.532959,157.532959,223.1494141,248.4712315,284.9181557,248.0214787,244.3229866,291.2647533,249.6053123,317.2702503,95.57185173,0,0,0,0,0,0,forward,-0.004577244,0.021010843,-0.000321309,0,0,0,0,1,center,171,262,220,240,277,246,0
1,1,194.3108368,205.2100468,153.9243317,153.924408,227.2585106,251.7916489,289.437542,256.179285,247.9294968,296.485033,250.6677055,321.3329029,94.68435645,0,0,0,0,0,0,forward,-0.008948677,0.021452864,-0.000186803,0,0,0,0,1,center,198,293,227,250,282,256,0
1,1,193.5377502,213.3883953,155.0224686,155.02244,228.7436295,262.0755672,291.0736084,268.5552979,250.031395,310.9923077,251.7589188,334.0728092,94.55741644,0,0,0,0,0,0,forward,-0.017827649,0.018792524,-8.71E-06,0,0,0,0,1,center,207,308,230,263,282,267,0
1,1,152.9867458,377.726326,154.5144558,154.5143509,190.3522873,411.2653255,257.2999573,430.1096249,207.9391098,454.1676235,203.6279488,487.9732704,68.37206483,0,0,0,0,0,0,forward,-0.001099551,0.011219784,0.000116855,0,0,0,0,0,bottom_left,215,446,191,425,251,425,1
1,1,161.6471672,372.0460796,147.9146957,147.9145718,196.6773224,409.4266605,261.7313576,424.8305225,215.9292221,452.213316,213.493557,481.9128227,65.41509628,0,0,0,0,0,0,forward,-0.005468551,0.010537712,0.000201107,0,0,0,0,0,bottom_left,208,434,193,417,252,415,1
1,1,168.5853195,370.4827881,139.0684128,139.0684891,197.2808838,407.5678539,257.257309,418.5472012,214.1018105,446.2497997,214.9885941,473.2956791,74.64298606,0,0,0,0,0,0,forward,0.000363727,0.014380866,0.000202227,0,0,0,0,0,bottom_left,196,421,190,417,250,415,1
1,1,156.8329334,358.1932068,147.2904301,147.2903252,190.7664299,403.2891941,255.1358986,405.6671047,218.0014038,442.4980831,220.4146767,470.2675152,83.88384581,0,0,0,0,0,0,forward,-0.003621473,0.011750716,0.000194874,0,0,0,0,0,None,0,0,0,0,0,0,0
1,1,154.5658398,324.5128155,141.3671017,141.3671494,198.4815407,367.78018,259.9391174,367.6429081,235.13134,403.0554485,234.3010712,429.6536922,88.93316388,0,0,0,0,0,0,forward,-0.026449145,0.012276615,-4.13E-05,0,0,0,0,0,bottom_left,196,373,183,360,244,356,1
1,1,150.61203,255.3998852,145.9246445,145.9245872,185.7732201,301.3649654,248.4563828,299.370203,216.70187,338.4180164,220.4051971,365.0583172,93.55933666,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1
1,1,149.9685383,218.7679768,151.5115643,151.5114212,179.6567726,271.3262844,241.3870049,259.6485615,208.1691742,305.7989502,218.7850952,333.111763,93.94313693,0,0,0,0,0,0,forward,-0.001446202,0.012182594,0.000169746,0,0,0,0,1,center,189,317,181,269,244,267,0
1,1,148.3722782,166.8167782,154.1687679,154.1686821,186.1084938,214.9592686,251.3591385,213.7066841,217.3560143,254.8265362,220.504055,282.3703766,92.49595404,0,0,0,0,0,0,forward,-0.019189085,0.024742165,-0.000302974,0,0,0,0,0,None,0,0,0,0,0,0,0
1,1,151.9643307,175.229187,156.4317989,156.431694,188.3558846,229.529686,253.113575,222.6237202,221.1420822,269.268465,227.8556442,295.0294018,93.55909824,0,0,0,0,0,0,forward,-0.010429989,0.027771718,0.000108359,0,0,0,0,1,center,217,251,188,223,253,221,0
1,1,157.3121548,194.2066097,157.5500774,157.5501823,193.4682083,247.8781128,259.602623,242.9630756,226.0014725,288.864212,231.9824409,314.5813465,93.4705317,0,0,0,0,0,0,forward,-0.008883006,0.009634345,4.38E-05,0,0,0,0,1,center,217,288,193,241,258,240,0
1,1,162.5452995,200.6306934,154.0919113,154.0921211,196.2978363,249.9036026,262.790184,247.3780918,226.7458344,289.2151737,231.5550423,315.7798004,93.69805455,0,0,0,0,0,0,forward,-0.005220653,0.008967681,7.33E-05,0,0,0,0,1,center,230,284,194,248,258,246,0
1,1,164.5046043,202.8636932,153.7273598,153.7275696,197.3774719,251.357832,264.3202782,249.3183517,227.1572113,290.6786442,231.9315147,317.6290226,92.26961136,0,0,0,0,0,0,forward,-0.003274651,0.008138432,7.99E-05,0,0,0,0,1,center,222,294,194,249,258,246,0
1,1,161.7762947,198.8706207,155.3832054,155.3833866,192.0277786,250.1940823,258.509655,243.6074924,221.8464851,287.2705078,229.7653008,314.9859524,92.26877093,0,0,0,0,0,0,forward,-0.004081933,0.008972992,4.68E-05,0,0,0,0,1,center,215,295,192,246,257,244,0
1,1,158.2717133,198.1341648,155.4122925,155.4124832,191.5351677,248.4373856,256.2375641,245.4666424,219.6193123,288.3207321,225.4553604,315.2075958,93.06885004,0,0,0,0,0,0,forward,-0.004580124,0.007871278,8.15E-05,0,0,0,0,1,center,225,275,190,247,255,244,0
1,1,158.503685,198.0377483,156.1092949,156.1094856,193.6766815,248.6241817,258.7014008,245.3010464,223.0870056,288.3284855,228.5408211,315.3895855,93.00112128,0,0,0,0,0,0,forward,-0.004276179,0.008423028,4.64E-05,0,0,0,0,1,center,224,274,190,247,255,245,0
1,1,156.7649937,196.9410038,154.2591953,154.2593193,191.1807632,245.5432034,255.0128937,243.1517029,219.3065453,284.5708466,224.4583702,312.1821499,93.00172925,0,0,0,0,0,0,forward,-0.003428014,0.00837339,8.90E-05,0,0,0,0,1,center,228,268,190,246,255,243,0
1,1,156.9077587,195.266304,153.3138561,153.3139801,191.7180824,245.1902676,254.3346024,241.6209698,219.9839783,283.9470577,225.3673744,310.636282,92.9572165,0,0,0,0,0,0,forward,-0.000751638,0.009376523,7.20E-05,0,0,0,0,1,center,224,271,190,243,254,240,0
1,1,171.7217255,194.7354126,153.5528946,153.552618,202.4734879,266.2820148,262.98563,243.3014202,242.4007034,300.2724838,257.3125458,321.0560989,79.55189943,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,center,477,219,248,229,304,216,1
1,1,193.9949989,181.3293457,130.7579994,130.7567883,244.2797661,242.1095753,295.2503967,226.4372349,288.5927391,270.1903439,287.6332283,286.5111065,64.2901659,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1
1,1,174.4923592,186.763258,124.9518585,124.9512291,225.1434135,238.1474018,271.8952751,225.2983475,266.5982056,265.4065704,265.4052353,285.0574207,80.90531826,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,center,405,174,249,221,281,212,1
1,1,180.8260918,181.8736267,132.3389816,132.3386765,238.1385231,234.0969372,287.3316383,225.0602818,282.4082947,266.5022564,278.7633514,287.0557308,74.04260039,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,center,419,187,256,216,296,207,1
1,1,176.2389374,188.1485653,134.2201805,134.2190266,235.8390045,244.6466732,286.7108536,231.9507408,282.6184082,275.014143,278.53508,294.206171,82.49599934,0,0,0,0,0,0,right,0.002985085,-0.057059311,-0.000639141,0,0,0,0,1,center,458,157,257,223,293,213,1
1,1,158.0895138,185.374918,141.90238,141.9013023,209.362793,244.6367168,266.252079,231.0465145,254.2843246,277.5048065,254.9765396,298.1533813,86.58466339,0,0,0,0,0,0,right,0.013689471,-0.067498688,-0.001191966,0,0,0,0,1,center,433,172,241,224,280,213,1
1,1,158.3105373,187.0039272,134.945364,134.9442387,209.8651695,247.0781994,261.7817879,230.8820629,253.9085388,278.8157272,254.5627975,296.9851685,85.74737906,0,0,0,0,0,0,right,0.005732258,-0.051277988,-0.00083675,0,0,0,0,1,center,418,172,234,221,275,207,1
1,1,154.3797493,187.5693798,130.0805664,130.0799561,193.2851982,245.9016323,242.8162956,229.7627163,229.5790291,276.9468212,235.1659012,294.3877316,85.86285114,0,0,0,0,0,0,right,0.006257089,-0.050362073,-0.000865824,0,0,0,0,1,center,382,180,228,220,269,205,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1
1,1,156.3476849,211.1474133,144.5166111,144.5129871,207.788868,277.9387379,260.2139282,275.6986713,233.8776588,319.0963268,229.11623,331.4460468,58.83062482,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1
1,1,150.6678295,-37.37050295,303.5289001,303.4816647,215.0778198,36.17742777,331.6780472,39.49539185,239.5295715,100.6993747,247.3754692,173.7868309,54.2022109,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1
1,1,62.44020462,161.1209965,172.8664017,172.8659821,100.0936413,235.167532,171.538887,202.1081257,153.7049484,257.6022434,171.7384148,288.3295155,57.70298839,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,center,213,227,122,226,189,200,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1
1,1,114.2098618,184.6107101,119.4898605,119.4899368,127.6408005,219.1973877,159.991188,216.5451336,118.7189198,244.7307301,131.4295101,270.2632999,86.28312945,0,0,0,0,0,0,left,-0.000503876,0.044440094,-0.002627425,0,0,0,0,0,top_left,70,239,122,214,170,220,1
1,1,140.9908199,175.7354736,130.5242825,130.524559,152.4926186,216.5851879,195.6900978,217.2679424,150.8798218,252.304945,163.0116463,275.9818268,87.38419414,0,0,0,0,0,0,forward,-0.013103686,0.040968117,-0.001410389,0,0,0,0,0,top_left,102,230,148,208,198,219,1
1,1,146.4499283,177.9878712,119.7925949,119.7928619,155.2217865,212.1012211,195.8027077,212.1735477,152.8201294,240.3665829,164.4797325,265.4888821,86.23361588,0,0,0,0,0,0,forward,0.001566788,0.038199862,-0.0016803,0,0,0,0,0,top_left,108,222,150,205,199,213,1
1,1,146.0098171,178.3437538,122.8500843,122.8504372,156.0382462,213.9547348,196.9710732,214.9233341,153.428297,245.297327,165.0850677,269.6963024,88.42515349,0,0,0,0,0,0,forward,0.001490389,0.035506257,-0.001552209,0,0,0,0,0,top_left,109,229,152,207,202,216,1
1,1,148.5926723,179.9317074,120.9562397,120.9566116,160.6302452,212.3372555,202.1399117,216.1303997,157.2578526,242.8992176,166.0452652,267.7790165,89.14211988,0,0,0,0,0,0,forward,0.002659667,0.034107514,-0.001411704,0,0,0,0,0,top_left,115,227,154,207,205,217,1
1,1,152.5295258,179.1100788,118.2903862,118.290596,169.4151878,205.010519,214.3179703,216.8263149,167.4665833,236.7624378,169.7610474,262.2278309,93.03410649,0,0,0,0,0,0,forward,0.003375759,0.032262595,-0.001156981,0,0,0,0,0,top_left,93,235,158,207,209,215,1
1,1,153.4408474,179.7383022,120.0361538,120.0362492,168.5326958,208.9901161,213.0140495,216.5519714,167.7002716,240.4053211,172.9386902,265.2358532,93.22157502,0,0,0,0,0,0,forward,0.00117811,0.032525061,-0.001085036,0,0,0,0,0,top_left,127,236,159,208,211,215,1
1,1,154.4148159,181.0519695,123.0536556,123.0537415,162.7345467,220.0751209,206.2107658,216.6605759,164.3710518,250.0560665,177.6757622,273.5372829,93.15280914,0,0,0,0,0,0,forward,-0.000248391,0.031209584,-0.001068488,0,0,0,0,0,top_left,128,232,160,209,212,218,1
1,1,159.875412,185.268259,124.236908,124.2369747,173.0132484,221.7029285,217.9004669,221.271801,176.2817574,253.1047153,186.3682556,277.5159359,95.27682662,0,0,0,0,0,0,forward,-0.001692273,0.030451221,-0.001021539,0,0,0,0,0,bottom_left,141,247,166,213,218,221,1
1,1,170.220089,193.2009602,123.2409859,123.2410812,182.7030373,228.6331272,231.1314774,230.8951092,188.876915,259.626646,196.9834137,284.1563416,92.37114787,0,0,0,0,0,0,forward,-0.003610402,0.029882072,-0.000622777,0,0,0,0,0,bottom_left,152,254,173,222,226,236,1
1,1,147.7975559,198.0583477,162.0770264,162.0765495,175.8156967,252.098093,242.0524788,249.8027515,196.4296341,293.6695576,204.4387627,322.8022671,65.32726884,0,0,0,0,0,0,forward,0.000346948,0.010417161,-0.000196292,0,0,0,0,0,None,0,0,0,0,0,0,0
1,1,161.6867256,240.5151844,126.2387276,126.2386322,188.4846115,278.7633991,240.1068115,290.0321674,197.7476883,316.9039822,197.1754074,337.5002575,57.6603353,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,bottom_left,133,352,173,289,227,297,1
1,1,276.849823,200.6718063,130.4130936,130.4133224,310.2661324,231.230793,370.0565338,234.929924,337.5908661,258.8554287,336.7554474,288.5472107,96.02981806,0,0,0,0,0,0,forward,0.037183749,0.009556824,-5.98E-05,0,0,0,0,1,center,314,153,304,223,371,222,0
1,1,278.1856346,195.2703381,125.909214,125.9090137,313.0937195,218.7346172,370.3306198,223.942709,338.883934,239.8627281,336.7694855,273.4523392,94.90354657,0,0,0,0,0,0,forward,0.042459178,0.012846746,-0.000188574,0,0,0,0,1,center,268,128,304,213,360,210,0
1,1,277.5635147,198.6340714,125.1260376,125.1260662,309.2661476,221.9578457,365.8940506,226.1335659,332.9648972,242.4003696,332.1209717,276.3347626,95.36363482,0,0,0,0,0,0,forward,0.044354986,0.012755128,-0.000248036,0,0,0,0,0,top_right,322,114,307,215,366,211,1
1,1,277.5388527,201.0386181,126.9535637,126.9537449,309.2102623,226.6125584,365.6791306,229.6553707,333.1974792,248.2737064,333.1236267,281.3656712,94.66673732,0,0,0,0,0,0,forward,0.040730293,0.003987266,-0.000448136,0,0,0,0,1,center,353,144,309,219,370,223,0
1,1,274.2165375,201.4368725,131.2227249,131.2228775,310.483551,229.9941158,368.8507843,234.2517757,337.6302719,255.9046268,336.1571884,287.8586197,93.58388782,0,0,0,0,0,0,forward,0.032626574,0.005708446,-0.000366798,0,0,0,0,1,center,322,156,305,228,369,227,0
1,1,280.7931328,206.3556576,124.4232368,124.423542,307.0246124,234.9694633,363.9751434,235.7618237,330.3683472,258.0404663,332.5326538,288.3009052,95.3799367,0,0,0,0,0,0,forward,0.031038187,0.007902695,-0.000181374,0,0,0,0,1,center,331,158,307,229,370,228,0
1,1,276.4861107,207.0734596,125.072422,125.0725651,304.0527153,235.2247524,361.8319321,237.1814346,328.2551193,258.8175201,329.5291901,289.4245434,95.05481124,0,0,0,0,0,0,forward,0.029041909,0.00901402,-0.000111632,0,0,0,0,1,center,332,165,305,229,368,230,0
1,1,276.4438629,204.7546291,123.2995987,123.2997608,304.6323586,232.2379875,361.1740494,233.4942913,328.7085724,254.6759319,330.1823044,285.1077175,95.64274549,0,0,0,0,0,0,forward,0.03204112,0.009638955,-0.000286937,0,0,0,0,1,center,322,166,305,230,369,229,0
1,1,276.523819,202.5886059,128.4784317,128.4786415,311.7416573,226.4297962,369.7205734,230.5589104,338.0257797,247.2714901,336.3206482,282.0101452,93.70160699,0,0,0,0,0,0,forward,0.039020684,0.00807404,-0.000307112,0,0,0,0,1,center,322,135,305,217,368,221,0
1,1,274.734211,198.2150745,130.0144768,130.0146103,309.1350174,224.5598888,367.3266602,225.3161144,336.5013885,244.9311447,336.8822861,279.5189667,94.7552979,0,0,0,0,0,0,forward,0.041188116,0.008283165,-0.000368258,0,0,0,0,1,center,310,149,307,216,367,215,0
1,1,272.5913048,197.6720524,133.5914803,133.5917187,309.1375542,223.0775642,369.188385,224.8604393,337.2778702,243.5934162,336.7417145,280.0988102,94.56233978,0,0,0,0,0,0,forward,0.041690936,0.007857575,-0.000423888,0,0,0,0,1,center,344,150,313,216,371,217,0
1,1,277.5078964,197.5904274,129.9786377,129.9788761,308.7087059,224.2799377,367.3387527,222.8341198,335.4197311,242.2111416,337.4633789,277.6792145,94.60525513,0,0,0,0,0,0,forward,0.042059671,0.005796851,-0.000461748,0,0,0,0,1,center,331,148,308,217,370,215,0
1,1,276.7722893,197.5319767,127.1222878,127.122345,310.26577,221.8407154,368.7726974,224.5016098,337.0183945,241.8711948,336.2665558,276.3371658,95.47265172,0,0,0,0,0,0,forward,0.039843884,0.005350918,-0.000436848,0,0,0,0,1,center,342,134,309,217,372,218,0
1,1,275.5840302,199.6975136,128.6968994,128.6970234,308.5577202,226.5477562,366.1170959,229.1879654,333.7697601,249.6275711,333.7697601,282.3248577,95.67671418,0,0,0,0,0,0,forward,0.039806006,0.006810113,-0.000413997,0,0,0,0,1,center,360,147,310,217,370,221,0
1,1,274.8854065,206.2720585,128.1433868,128.1434441,303.8473892,237.9377174,362.0937347,236.13204,331.3378143,260.6372166,334.4406128,291.4183044,94.53653693,0,0,0,0,0,0,forward,0.032466647,0.008276695,-0.00036872,0,0,0,0,1,center,325,163,304,230,370,231,0
1,1,273.3935165,206.8565941,141.7027664,141.7028904,308.7556076,244.699316,372.2881317,244.0780735,339.6039963,275.285368,340.6155777,305.3297138,95.20248771,0,0,0,0,0,0,forward,0.025107116,0.011008577,-0.000143411,0,0,0,0,1,center,326,211,304,237,369,239,0
1,1,272.2274017,209.505558,142.5783157,142.578249,308.8866997,245.9809399,373.198967,247.3958302,340.1388931,277.5478363,339.9437332,308.1000137,95.4151392,0,0,0,0,0,0,forward,0.017741201,0.011187138,-0.000186748,0,0,0,0,1,center,316,225,305,240,367,240,0
1,1,270.3487206,206.0285282,146.2487221,146.2487698,310.2575302,244.776907,374.5880508,246.5866184,342.4987411,278.9539719,341.6648483,308.8267136,95.15618086,0,0,0,0,0,0,forward,0.014681622,0.01057279,-0.000145099,0,0,0,0,1,center,326,223,307,239,368,240,0
1,1,275.6769562,205.5740547,142.9209518,142.9209995,332.1975327,242.585535,392.0324326,243.6591339,374.3495941,274.2097092,369.2025757,305.0722218,94.50320005,0,0,0,0,0,0,forward,0.0391,-0.024647714,-0.000547289,0,0,0,0,0,top_right,486,223,332,238,398,240,1
1,1,281.7683411,209.7198772,140.3167343,140.316782,348.8625336,243.6182785,404.3841171,247.5964451,393.9865875,274.5408154,383.4371567,306.4335537,94.31759715,0,0,0,0,0,0,right,0.044391489,-0.035453235,-0.000606977,0,0,0,0,0,top_right,496,213,342,237,403,240,1
1,1,286.3547516,210.1849937,137.6480484,137.6481915,355.72052,242.7414322,408.0106354,248.4449387,399.0093231,274.1146374,386.4909744,305.1906681,94.73125339,0,0,0,0,0,0,right,0.044376733,-0.038892953,-0.000577175,0,0,0,0,0,top_right,510,208,346,235,407,239,1
1,1,282.7983665,208.9637661,139.7229576,139.7229767,349.9501801,243.6485195,404.5744705,247.4231815,394.5475006,274.8645401,383.8842773,306.0723782,94.53383088,0,0,0,0,0,0,right,0.042113391,-0.03658556,-0.00057211,0,0,0,0,0,top_right,481,210,344,236,401,237,1
1,1,282.5255394,210.6419849,138.0321312,138.0322266,345.891037,246.3942432,400.9586716,247.7956867,390.1488876,276.3938427,381.4716339,306.7193699,94.61420774,0,0,0,0,0,0,right,0.03999926,-0.037605483,-0.000577375,0,0,0,0,0,top_right,509,216,344,236,406,239,1
1,1,281.9929886,210.4642868,140.4383469,140.4384613,348.4361649,245.2933216,403.9908981,249.8741627,392.2748184,277.3813248,381.0991287,308.2743931,93.62020493,0,0,0,0,0,0,right,0.038703549,-0.03546225,-0.000567597,0,0,0,0,0,top_right,507,216,344,237,404,239,1
1,1,281.5850258,209.8935986,142.3208809,142.3209858,350.9225845,244.779768,405.103569,249.6104336,394.3279266,277.4959087,382.7180481,308.6449814,94.57851052,0,0,0,0,0,0,right,0.043508615,-0.036081911,-0.000640199,0,0,0,0,0,top_right,489,212,344,238,401,240,1
1,1,275.5670929,206.1892891,144.9229813,144.9230289,326.5240479,242.2320557,388.736496,243.7158966,364.8118973,273.3934021,360.8067703,305.3061676,94.75400448,0,0,0,0,0,0,forward,0.035802708,-0.014817686,-0.000525746,0,0,0,0,1,center,407,204,323,242,389,239,0
1,1,273.354454,209.5394039,141.4196396,141.4196777,308.3506966,246.0536098,372.3013306,247.776289,338.1355667,277.5999928,338.2722092,307.9575062,94.61451173,0,0,0,0,0,0,forward,0.019017367,0.013945667,-7.14E-05,0,0,0,0,1,center,321,220,303,239,368,240,0
1,1,271.5630341,207.1350002,142.9182053,142.9183674,308.6984444,244.2925644,372.6448059,245.748682,339.5845795,276.5299988,339.3810654,306.9172382,94.82574463,0,0,0,0,0,0,forward,0.016623598,0.012981525,-0.00013905,0,0,0,0,1,center,293,218,303,240,368,240,0
